Handle,Title,Recommendable (product.metafields.calculator.recommendable),System Type (product.metafields.calculator.system_type),Zone Count (product.metafields.calculator.zone_count),Unit Type (product.metafields.calculator.unit_type),Series (product.metafields.calculator.series),Nominal BTU (product.metafields.calculator.nominal_btu),Outdoor Capacity BTU (product.metafields.calculator.outdoor_capacity_btu),Head Configuration (product.metafields.calculator.head_configuration),Head Vector Key (product.metafields.calculator.head_vector_key),Connected Head Total BTU (product.metafields.calculator.connected_head_total_btu),Connected Capacity Ratio (product.metafields.calculator.connected_capacity_ratio),Climate Min F (product.metafields.calculator.climate_min_f),Climate Max F (product.metafields.calculator.climate_max_f),Climate Tier (product.metafields.calculator.climate_tier),SEER2 (product.metafields.calculator.seer2),Refrigerant (product.metafields.calculator.refrigerant),Merchandising Priority (product.metafields.calculator.merchandising_priority),Data Quality Score (product.metafields.calculator.data_quality_score),Voltage Policy (product.metafields.calculator.voltage_policy),Heating Sizing Supported (product.metafields.calculator.heating_sizing_supported)
della-optima-cloudair-series-42000-btu-tri-zone-mini-split-ac-9k-12k-23k-up-to-2450-sq-ft,DELLA Optima CloudAir Series 42000 BTU Tri-Zone Mini Split AC (9K+12K+23K)  - Up to 2450 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,42000,42000,9K+12K+23K,9000-12000-23000,44000,1.0476,-13,131,cold,22.0,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-42000-btu-tri-zone-mini-split-ac-9k-18k-18k-up-to-2400-sq-ft,DELLA Optima CloudAir Series 42000 BTU Tri-Zone Mini Split AC (9K+18K+18K)  - Up to 2400 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,42000,42000,9K+18K+18K,9000-18000-18000,45000,1.0714,-13,131,cold,22.0,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-42000-btu-tri-zone-mini-split-ac-9k-9k-23k-up-to-2300-sq-ft,DELLA Optima CloudAir Series 42000 BTU Tri-Zone Mini Split AC (9K+9K+23K)  - Up to 2300 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,42000,42000,9K+9K+23K,9000-9000-23000,41000,0.9762,-13,131,cold,22.0,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-12k-12k-12k-12k-12k-up-to-2750-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (12K+12K+12K+12K+12K) - Up to 2750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,12K+12K+12K+12K+12K,12000-12000-12000-12000-12000,60000,1.0909,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-12k-12k-12k-12k-up-to-2600-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+12K+12K+12K+12K) - Up to 2600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+12K+12K+12K+12K,9000-12000-12000-12000-12000,57000,1.0364,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-9k-12k-12k-12k-up-to-2450-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+9K+12K+12K+12K) - Up to 2450 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+9K+12K+12K+12K,9000-9000-12000-12000-12000,54000,0.9818,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-9k-12k-12k-18k-up-to-2900-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+9K+12K+12K+18K) - Up to 2900 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+9K+12K+12K+18K,9000-9000-12000-12000-18000,60000,1.0909,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-12k-12k-up-to-2300-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+12K+12K) - Up to 2300 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+9K+9K+12K+12K,9000-9000-9000-12000-12000,51000,0.9273,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-12k-18k-up-to-2750-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+12K+18K) - Up to 2750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+9K+9K+12K+18K,9000-9000-9000-12000-18000,57000,1.0364,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-18k-up-to-2600-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+9K+18K) - Up to 2600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+9K+9K+9K+18K,9000-9000-9000-9000-18000,54000,0.9818,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-five-zone-mini-split-ac-9k-9k-9k-9k-23k-up-to-3100-sq-ft,DELLA Optima CloudAir Series 55000 BTU Five Zone Mini Split AC (9K+9K+9K+9K+23K) - Up to 3100 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima,55000,55000,9K+9K+9K+9K+23K,9000-9000-9000-9000-23000,59000,1.0727,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-12k-12k-12k-18k-up-to-2650-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (12K+12K+12K+18K) - Up to 2650 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,12K+12K+12K+18K,12000-12000-12000-18000,54000,0.9818,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-12k-12k-12k-23k-up-to-3150-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (12K+12K+12K+23K) - Up to 3150 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,12K+12K+12K+23K,12000-12000-12000-23000,59000,1.0727,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-12k-12k-18k-18k-up-to-3100-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (12K+12K+18K+18K) - Up to 3100 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,12K+12K+18K+18K,12000-12000-18000-18000,60000,1.0909,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-12k-12k-18k-up-to-2500-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+12K+12K+18K) - Up to 2500 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+12K+12K+18K,9000-12000-12000-18000,51000,0.9273,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-12k-12k-23k-up-to-3000-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+12K+12K+23K) - Up to 3000 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+12K+12K+23K,9000-12000-12000-23000,56000,1.0182,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-12k-18k-18k-up-to-2950-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+12K+18K+18K) - Up to 2950 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+12K+18K+18K,9000-12000-18000-18000,57000,1.0364,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-9k-12k-23k-up-to-2850-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+9K+12K+23K) - Up to 2850 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+9K+12K+23K,9000-9000-12000-23000,53000,0.9636,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-9k-18k-18k-up-to-2800-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+9K+18K+18K) - Up to 2800 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+9K+18K+18K,9000-9000-18000-18000,54000,0.9818,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-9k-18k-24k-up-to-3300-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+9K+18K+24K) - Up to 3300 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+9K+18K+24K,9000-9000-18000-24000,60000,1.0909,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-quad-zone-mini-split-ac-9k-9k-9k-23k-up-to-2700-sq-ft,DELLA Optima CloudAir Series 55000 BTU Quad Zone Mini Split AC (9K+9K+9K+23K) - Up to 2700 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima,55000,55000,9K+9K+9K+23K,9000-9000-9000-23000,50000,0.9091,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-six-zone-mini-split-ac-9k-9k-9k-9k-12k-12k-up-to-2700-sq-ft,DELLA Optima CloudAir Series 55000 BTU Six Zone Mini Split AC (9K+9K+9K+9K+12K+12K) - Up to 2700 Sq.Ft.,TRUE,multi_zone,6,wall_mounted,Optima,55000,55000,9K+9K+9K+9K+12K+12K,9000-9000-9000-9000-12000-12000,60000,1.0909,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-six-zone-mini-split-ac-9k-9k-9k-9k-9k-12k-up-to-2550-sq-ft,DELLA Optima CloudAir Series 55000 BTU Six Zone Mini Split AC (9K+9K+9K+9K+9K+12K) - Up to 2550 Sq.Ft.,TRUE,multi_zone,6,wall_mounted,Optima,55000,55000,9K+9K+9K+9K+9K+12K,9000-9000-9000-9000-9000-12000,57000,1.0364,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-six-zone-mini-split-ac-9k-9k-9k-9k-9k-9k-up-to-2400-sq-ft,DELLA Optima CloudAir Series 55000 BTU Six Zone Mini Split AC (9K+9K+9K+9K+9K+9K) - Up to 2400 Sq.Ft.,TRUE,multi_zone,6,wall_mounted,Optima,55000,55000,9K+9K+9K+9K+9K+9K,9000-9000-9000-9000-9000-9000,54000,0.9818,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-tri-zone-mini-split-ac-12k-18k-23k-up-to-3050-sq-ft,DELLA Optima CloudAir Series 55000 BTU Tri-Zone Mini Split AC (12K+18K+23K)  - Up to 3050 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,55000,55000,12K+18K+23K,12000-18000-23000,53000,0.9636,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-tri-zone-mini-split-ac-12k-23k-23k-up-to-3550-sq-ft,DELLA Optima CloudAir Series 55000 BTU Tri-Zone Mini Split AC (12K+23K+23K)  - Up to 3550 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,55000,55000,12K+23K+23K,12000-23000-23000,58000,1.0545,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-tri-zone-mini-split-ac-18k-18k-18k-up-to-3000-sq-ft,DELLA Optima CloudAir Series 55000 BTU Tri-Zone Mini Split AC (18K+18K+18K) - Up to 3000 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,55000,55000,18K+18K+18K,18000-18000-18000,54000,0.9818,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-tri-zone-mini-split-ac-18k-18k-23k-up-to-3500-sq-ft,DELLA Optima CloudAir Series 55000 BTU Tri-Zone Mini Split AC (18K+18K+23K) - Up to 3500 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,55000,55000,18K+18K+23K,18000-18000-23000,59000,1.0727,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-tri-zone-mini-split-ac-9k-18k-23k-up-to-2900-sq-ft,DELLA Optima CloudAir Series 55000 BTU Tri-Zone Mini Split AC (9K+18K+23K)  - Up to 2900 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,55000,55000,9K+18K+23K,9000-18000-23000,50000,0.9091,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-55000-btu-tri-zone-mini-split-ac-9k-23k-23k-up-to-3400-sq-ft,DELLA Optima CloudAir Series 55000 BTU Tri-Zone Mini Split AC (9K+23K+23K)  - Up to 3400 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima,55000,55000,9K+23K+23K,9000-23000-23000,55000,1.0,-13,131,cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-cloudair-series-9000-btu-23-seer2-ultra-heat-mini-split-ac-up-to-400-sq-ft,DELLA Optima CloudAir Series 9000 BTU 23 SEER2 Ultra Heat Mini Split AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima,9000,9000,,9000,,,-13,131,cold,23.0,R454B,50,100,check_product_page,FALSE
della-optima-plus-series-18000-btu-23-5-seer2-ultra-hyper-heat-mini-split-ac-up-to-1000-sq-ft,DELLA Optima Pro Series 18000 BTU 23.5 SEER2 Ultra Hyper Heat Mini-Split AC - Up to 1000 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima Pro,18000,18000,,18000,,,-22,131,very_cold,23.5,R454B,50,100,check_product_page,FALSE
della-optima-plus-series-24000-btu-22-5-seer2-ultra-hyper-heat-mini-split-ac-up-to-1500-sq-ft,DELLA Optima Pro Series 24000 BTU 22.5 SEER2 Ultra Hyper Heat Mini-Split AC - Up to 1500 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima Pro,24000,24000,,24000,,,-22,131,very_cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-plus-series-9000-btu-25-seer2-ultra-hyper-heat-mini-split-ac-up-to-400-sq-ft,DELLA Optima Pro Series 9000 BTU 25 SEER2 Ultra Hyper Heat Mini-Split AC - Up to 400 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima Pro,9000,9000,,9000,,,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-12000-btu-25-seer2-ultra-hyper-heat-mini-split-ac-up-to-550-sq-ft,DELLA Optima Pro CloudAir Series 12000 BTU 25 SEER2 Ultra Hyper Heat Mini Split AC - Up to 550 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima Pro,12000,12000,,12000,,,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-18000-btu-23-5-seer2-ultra-hyper-heat-mini-split-ac-up-to-1000-sq-ft,DELLA Optima Pro CloudAir Series 18000 BTU 23.5 SEER2 Ultra Hyper Heat Mini Split AC - Up to 1000 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima Pro,18000,18000,,18000,,,-22,131,very_cold,23.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-20000-btu-dual-zone-mini-split-ac-6k-12k-up-to-850-sq-ft,DELLA Optima Pro CloudAir Series 20000 BTU Dual Zone Mini Split AC (6K+12K) - Up to 850 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,20000,20000,6K+12K,6000-12000,18000,0.9,-22,131,very_cold,27.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-20000-btu-dual-zone-mini-split-ac-9k-12k-up-to-950-sq-ft,DELLA Optima Pro CloudAir Series 20000 BTU Dual Zone Mini Split AC (9K+12K) - Up to 950 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,20000,20000,9K+12K,9000-12000,21000,1.05,-22,131,very_cold,27.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-20000-btu-dual-zone-mini-split-ac-9k-9k-up-to-800-sq-ft,DELLA Optima Pro CloudAir Series 20000 BTU Dual Zone Mini Split AC (9K+9K) - Up to 800 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,20000,20000,9K+9K,9000-9000,18000,0.9,-22,131,very_cold,27.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-20000-btu-tri-zone-mini-split-ac-6k-6k-6k-up-to-900-sq-ft,DELLA Optima Pro CloudAir Series 20000 BTU Tri-Zone Mini Split AC (6K+6K+6K) - Up to 900 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,20000,20000,6K+6K+6K,6000-6000-6000,18000,0.9,-22,131,very_cold,27.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-20000-btu-tri-zone-mini-split-ac-6k-6k-9k-up-to-1000-sq-ft,DELLA Optima Pro CloudAir Series 20000 BTU Tri-Zone Mini Split AC (6K+6K+9K) - Up to 1000 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,20000,20000,6K+6K+9K,6000-6000-9000,21000,1.05,-22,131,very_cold,27.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-24000-btu-22-5-seer2-ultra-hyper-heat-mini-split-ac-up-to-1500-sq-ft,DELLA Optima Pro CloudAir Series 24000 BTU 22.5 SEER2 Ultra Hyper Heat Mini Split AC - Up to 1500 Sq.Ft.,TRUE,single_zone,1,wall_mounted,Optima Pro,24000,24000,,24000,,,-22,131,very_cold,22.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-dual-zone-mini-split-ac-12k-18k-up-to-1550-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Dual Zone Mini Split AC (12K+18K) - Up to 1550 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,27000,27000,12K+18K,12000-18000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-dual-zone-mini-split-ac-6k-24k-up-to-1800-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Dual Zone Mini Split AC (6K+24K) - Up to 1800 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,27000,27000,6K+24K,6000-24000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-dual-zone-mini-split-ac-9k-18k-up-to-1400-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Dual Zone Mini Split AC (9K+18K) - Up to 1400 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,27000,27000,9K+18K,9000-18000,27000,1.0,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-quad-zone-mini-split-ac-6k-6k-6k-12k-up-to-1450-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Quad Zone Mini Split AC (6K+6K+6K+12K) - Up to 1450 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima Pro,27000,27000,6K+6K+6K+12K,6000-6000-6000-12000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-quad-zone-mini-split-ac-6k-6k-6k-9k-up-to-1300-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Quad Zone Mini Split AC (6K+6K+6K+9K) - Up to 1300 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima Pro,27000,27000,6K+6K+6K+9K,6000-6000-6000-9000,27000,1.0,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-quad-zone-mini-split-ac-6k-6k-9k-9k-up-to-1400-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Quad Zone Mini Split AC (6K+6K+9K+9K) - Up to 1400 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima Pro,27000,27000,6K+6K+9K+9K,6000-6000-9000-9000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-tri-zone-mini-split-ac-6k-12k-12k-up-to-1400-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Tri-Zone Mini Split AC (6K+12K+12K) - Up to 1400 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,27000,27000,6K+12K+12K,6000-12000-12000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-tri-zone-mini-split-ac-6k-6k-18k-up-to-1600-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Tri-Zone Mini Split AC (6K+6K+18K) - Up to 1600 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,27000,27000,6K+6K+18K,6000-6000-18000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-tri-zone-mini-split-ac-6k-9k-12k-up-to-1250-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Tri-Zone Mini Split AC (6K+9K+12K) - Up to 1250 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,27000,27000,6K+9K+12K,6000-9000-12000,27000,1.0,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-tri-zone-mini-split-ac-9k-9k-12k-up-to-1350-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Tri-Zone Mini Split AC (9K+9K+12K) - Up to 1350 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,27000,27000,9K+9K+12K,9000-9000-12000,30000,1.1111,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-27000-btu-tri-zone-mini-split-ac-9k-9k-9k-up-to-1200-sq-ft,DELLA Optima Pro CloudAir Series 27000 BTU Tri-Zone Mini Split AC (9K+9K+9K) - Up to 1200 Sq.Ft.,TRUE,multi_zone,3,wall_mounted,Optima Pro,27000,27000,9K+9K+9K,9000-9000-9000,27000,1.0,-22,131,very_cold,26.5,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-dual-zone-mini-split-ac-12k-24k-up-to-2050-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Dual Zone Mini Split AC (12K+24K) - Up to 2050 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,36000,36000,12K+24K,12000-24000,36000,1.0,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-dual-zone-mini-split-ac-18k-18k-up-to-2000-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Dual Zone Mini Split AC (18K+18K) - Up to 2000 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,36000,36000,18K+18K,18000-18000,36000,1.0,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-dual-zone-mini-split-ac-9k-24k-up-to-1900-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Dual Zone Mini Split AC (9K+24K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,2,wall_mounted,Optima Pro,36000,36000,9K+24K,9000-24000,33000,0.9167,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-five-zone-mini-split-ac-6k-6k-6k-6k-12k-up-to-1750-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Five Zone Mini Split AC (6K+6K+6K+6K+12K) - Up to 1750 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima Pro,36000,36000,6K+6K+6K+6K+12K,6000-6000-6000-6000-12000,36000,1.0,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-five-zone-mini-split-ac-6k-6k-6k-6k-9k-up-to-1600-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Five Zone Mini Split AC (6K+6K+6K+6K+9K) - Up to 1600 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima Pro,36000,36000,6K+6K+6K+6K+9K,6000-6000-6000-6000-9000,33000,0.9167,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-five-zone-mini-split-ac-6k-6k-6k-9k-12k-up-to-1850-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Five Zone Mini Split AC (6K+6K+6K+9K+12K) - Up to 1850 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima Pro,36000,36000,6K+6K+6K+9K+12K,6000-6000-6000-9000-12000,39000,1.0833,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-five-zone-mini-split-ac-6k-6k-6k-9k-9k-up-to-1700-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Five Zone Mini Split AC (6K+6K+6K+9K+9K) - Up to 1700 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima Pro,36000,36000,6K+6K+6K+9K+9K,6000-6000-6000-9000-9000,36000,1.0,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-five-zone-mini-split-ac-6k-6k-9k-9k-9k-up-to-1800-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Five Zone Mini Split AC (6K+6K+9K+9K+9K) - Up to 1800 Sq.Ft.,TRUE,multi_zone,5,wall_mounted,Optima Pro,36000,36000,6K+6K+9K+9K+9K,6000-6000-9000-9000-9000,39000,1.0833,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-quad-zone-mini-split-ac-6k-6k-12k-12k-up-to-1700-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Quad Zone Mini Split AC (6K+6K+12K+12K) - Up to 1700 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima Pro,36000,36000,6K+6K+12K+12K,6000-6000-12000-12000,36000,1.0,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
della-optima-pro-cloudair-series-36000-btu-quad-zone-mini-split-ac-6k-6k-6k-18k-up-to-1900-sq-ft,DELLA Optima Pro CloudAir Series 36000 BTU Quad Zone Mini Split AC (6K+6K+6K+18K) - Up to 1900 Sq.Ft.,TRUE,multi_zone,4,wall_mounted,Optima Pro,36000,36000,6K+6K+6K+18K,6000-6000-6000-18000,36000,1.0,-22,131,very_cold,25.0,R454B,50,100,check_product_page,FALSE
